Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collected_by,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host_disease,Host,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,strain
SRR21826589,WGS,301,495198621,PRJNA809394,SAMN26304329,Pathogen.cl,238068095,MRSN BI TEAM,Walter Reed Army Medical Center,2019-11-13,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17815946,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,709621,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T13:18:00Z,1,709621,SRP401320,709621
SRR21826590,WGS,301,530817153,PRJNA809394,SAMN26304424,Pathogen.cl,254746514,MRSN BI TEAM,Walter Reed Army Medical Center,2019-11-13,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17815945,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,709613,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T13:18:00Z,1,709613,SRP401320,709613
SRR21826591,WGS,301,479945593,PRJNA809394,SAMN26305284,Pathogen.cl,230049295,MRSN BI TEAM,Walter Reed Army Medical Center,2019-11-13,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17815944,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,709605,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T13:19:00Z,1,709605,SRP401320,709605
SRR21826592,WGS,301,636980874,PRJNA809394,SAMN26309383,Pathogen.cl,303915422,MRSN BI TEAM,Walter Reed Army Medical Center,2019-11-12,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17815943,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,709591,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T13:18:00Z,1,709591,SRP401320,709591
SRR21826593,WGS,301,662293970,PRJNA809394,SAMN26305079,Pathogen.cl,314832391,MRSN BI TEAM,Walter Reed Army Medical Center,2019-11-12,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17815942,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,709575,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T13:18:00Z,1,709575,SRP401320,709575
SRR21826594,WGS,301,537244256,PRJNA809394,SAMN26309103,Pathogen.cl,255200820,MRSN BI TEAM,Walter Reed Army Medical Center,2019-11-12,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17815941,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,709567,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T13:18:00Z,1,709567,SRP401320,709567
SRR21826595,WGS,301,579145926,PRJNA809394,SAMN26309029,Pathogen.cl,277600291,MRSN BI TEAM,Walter Reed Army Medical Center,2019-11-12,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17815940,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,709559,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T13:18:00Z,1,709559,SRP401320,709559
SRR21826596,WGS,301,534633901,PRJNA809394,SAMN26304997,Pathogen.cl,257274325,MRSN BI TEAM,Walter Reed Army Medical Center,2019-11-12,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17815939,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,709541,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T13:18:00Z,1,709541,SRP401320,709541
SRR21826597,WGS,301,1090161843,PRJNA809394,SAMN26304399,Pathogen.cl,454067181,MRSN BI TEAM,Walter Reed Army Medical Center,2019-10-04,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17815938,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,697680,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T13:18:00Z,1,697680,SRP401320,697680
SRR21826598,WGS,301,460154430,PRJNA809394,SAMN26305061,Pathogen.cl,222427582,MRSN BI TEAM,Walter Reed Army Medical Center,2019-11-12,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17815937,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,709533,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T13:19:00Z,1,709533,SRP401320,709533
SRR21826599,WGS,301,478525254,PRJNA809394,SAMN26304799,Pathogen.cl,230352557,MRSN BI TEAM,Walter Reed Army Medical Center,2019-11-12,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17815936,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,709525,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T13:18:00Z,1,709525,SRP401320,709525
SRR21826600,WGS,301,534260714,PRJNA809394,SAMN26308704,Pathogen.cl,257071025,MRSN BI TEAM,Walter Reed Army Medical Center,2019-11-12,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17815935,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,709517,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T13:18:00Z,1,709517,SRP401320,709517
SRR21826601,WGS,301,625237471,PRJNA809394,SAMN26304651,Pathogen.cl,298441944,MRSN BI TEAM,Walter Reed Army Medical Center,2019-11-12,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17815934,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,709509,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T13:18:00Z,1,709509,SRP401320,709509
SRR21826602,WGS,301,545320139,PRJNA809394,SAMN26308711,Pathogen.cl,261323744,MRSN BI TEAM,Walter Reed Army Medical Center,2019-11-12,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17815933,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,709495,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T13:19:00Z,1,709495,SRP401320,709495
SRR21826603,WGS,301,624942844,PRJNA809394,SAMN26309028,Pathogen.cl,297942583,MRSN BI TEAM,Walter Reed Army Medical Center,2019-11-12,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17815932,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,709487,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T13:19:00Z,1,709487,SRP401320,709487
SRR21826604,WGS,301,579824457,PRJNA809394,SAMN26309102,Pathogen.cl,277119823,MRSN BI TEAM,Walter Reed Army Medical Center,2019-11-11,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17815931,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,709479,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T13:18:00Z,1,709479,SRP401320,709479
SRR21826605,WGS,301,552174594,PRJNA809394,SAMN26308472,Pathogen.cl,262751264,MRSN BI TEAM,Walter Reed Army Medical Center,2019-11-10,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17815930,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,709461,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T13:18:00Z,1,709461,SRP401320,709461
SRR21826606,WGS,301,866220935,PRJNA809394,SAMN26309271,Pathogen.cl,409452002,MRSN BI TEAM,Walter Reed Army Medical Center,2019-11-10,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17815929,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,709453,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T13:19:00Z,1,709453,SRP401320,709453
SRR21826607,WGS,301,433632452,PRJNA809394,SAMN26308964,Pathogen.cl,207893688,MRSN BI TEAM,Walter Reed Army Medical Center,2019-11-09,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17815928,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,709445,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T13:18:00Z,1,709445,SRP401320,709445
SRR21826608,WGS,301,739954667,PRJNA809394,SAMN26308397,Pathogen.cl,313323915,MRSN BI TEAM,Walter Reed Army Medical Center,2019-10-04,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17815927,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,697672,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T13:17:00Z,1,697672,SRP401320,697672
SRR21826609,WGS,301,559974104,PRJNA809394,SAMN26308796,Pathogen.cl,268570293,MRSN BI TEAM,Walter Reed Army Medical Center,2019-11-09,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17815926,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,709437,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T13:19:00Z,1,709437,SRP401320,709437
SRR21826610,WGS,301,595679889,PRJNA809394,SAMN26308405,Pathogen.cl,285188849,MRSN BI TEAM,Walter Reed Army Medical Center,2019-11-08,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17815925,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,709429,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T13:19:00Z,1,709429,SRP401320,709429
SRR21826611,WGS,301,546413910,PRJNA809394,SAMN26309403,Pathogen.cl,264328490,MRSN BI TEAM,Walter Reed Army Medical Center,2019-11-08,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17815924,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,709411,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T13:18:00Z,1,709411,SRP401320,709411
SRR21826612,WGS,301,600295484,PRJNA809394,SAMN26308349,Pathogen.cl,289184136,MRSN BI TEAM,Walter Reed Army Medical Center,2019-11-08,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17815923,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,709403,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T13:18:00Z,1,709403,SRP401320,709403
SRR21826613,WGS,301,469801672,PRJNA809394,SAMN26304985,Pathogen.cl,226394977,MRSN BI TEAM,Walter Reed Army Medical Center,2019-11-07,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17815922,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,709399,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T13:18:00Z,1,709399,SRP401320,709399
SRR21826614,WGS,301,318647628,PRJNA809394,SAMN26308512,Pathogen.cl,150532589,MRSN BI TEAM,Walter Reed Army Medical Center,2019-10-30,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17815921,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,699276,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T13:16:00Z,1,699276,SRP401320,699276
SRR21826615,WGS,301,355307655,PRJNA809394,SAMN26304436,Pathogen.cl,167174265,MRSN BI TEAM,Walter Reed Army Medical Center,2019-10-30,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17815920,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,699268,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T13:16:00Z,1,699268,SRP401320,699268
SRR21826616,WGS,301,445547240,PRJNA809394,SAMN26308374,Pathogen.cl,209328116,MRSN BI TEAM,Walter Reed Army Medical Center,2019-10-30,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17815919,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,699250,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T13:16:00Z,1,699250,SRP401320,699250
SRR21826617,WGS,301,316777470,PRJNA809394,SAMN26304926,Pathogen.cl,148757396,MRSN BI TEAM,Walter Reed Army Medical Center,2019-10-29,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17815918,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,699242,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T13:16:00Z,1,699242,SRP401320,699242
SRR21826618,WGS,382,467930947,PRJNA809394,SAMN26308793,Pathogen.cl,277302669,MRSN BI TEAM,Walter Reed Army Medical Center,2019-10-29,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17815917,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,699234,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T13:18:00Z,1,699234,SRP401320,699234
SRR21826619,WGS,399,554865193,PRJNA809394,SAMN26305052,Pathogen.cl,336833172,MRSN BI TEAM,Walter Reed Army Medical Center,2019-10-29,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17815916,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,699226,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T13:18:00Z,1,699226,SRP401320,699226
SRR21826620,WGS,395,403021572,PRJNA809394,SAMN26304450,Pathogen.cl,240998637,MRSN BI TEAM,Walter Reed Army Medical Center,2019-10-29,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17815915,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,699218,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T13:17:00Z,1,699218,SRP401320,699218
SRR21826621,WGS,301,318345108,PRJNA809394,SAMN26309084,Pathogen.cl,150602310,MRSN BI TEAM,Walter Reed Army Medical Center,2019-10-29,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17815914,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,699200,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T13:16:00Z,1,699200,SRP401320,699200
SRR21826622,WGS,301,297173252,PRJNA809394,SAMN26305120,Pathogen.cl,141430623,MRSN BI TEAM,Walter Reed Army Medical Center,2019-10-29,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17815913,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,699196,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T13:16:00Z,1,699196,SRP401320,699196
SRR21826623,WGS,301,478338289,PRJNA809394,SAMN26304467,Pathogen.cl,199692002,MRSN BI TEAM,Walter Reed Army Medical Center,2019-10-02,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17815912,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,697576,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T13:17:00Z,1,697576,SRP401320,697576
SRR21826624,WGS,301,378928103,PRJNA809394,SAMN26304701,Pathogen.cl,180016195,MRSN BI TEAM,Walter Reed Army Medical Center,2019-10-28,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17815911,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,699188,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T13:16:00Z,1,699188,SRP401320,699188
SRR21826625,WGS,392,464386000,PRJNA809394,SAMN26304787,Pathogen.cl,279034555,MRSN BI TEAM,Walter Reed Army Medical Center,2019-10-28,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17815910,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,699170,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T13:18:00Z,1,699170,SRP401320,699170
SRR21826626,WGS,301,308371688,PRJNA809394,SAMN26304844,Pathogen.cl,145617611,MRSN BI TEAM,Walter Reed Army Medical Center,2019-10-28,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17815909,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,699162,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T13:16:00Z,1,699162,SRP401320,699162
SRR21826627,WGS,301,404200584,PRJNA809394,SAMN26304666,Pathogen.cl,191366185,MRSN BI TEAM,Walter Reed Army Medical Center,2019-10-28,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17815908,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,699154,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T13:16:00Z,1,699154,SRP401320,699154
SRR21826628,WGS,301,353007982,PRJNA809394,SAMN26308710,Pathogen.cl,165485814,MRSN BI TEAM,Walter Reed Army Medical Center,2019-10-27,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17815907,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,699146,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T13:16:00Z,1,699146,SRP401320,699146
SRR21826629,WGS,301,403968409,PRJNA809394,SAMN26305167,Pathogen.cl,190317160,MRSN BI TEAM,Walter Reed Army Medical Center,2019-10-27,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17815906,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,699138,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T13:16:00Z,1,699138,SRP401320,699138
SRR21826630,WGS,301,298028000,PRJNA809394,SAMN26309158,Pathogen.cl,125378646,MRSN BI TEAM,Walter Reed Army Medical Center,2019-10-26,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17815905,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,FLUID,38.97 N 77.03 W,699120,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T13:16:00Z,1,699120,SRP401320,699120
SRR21826631,WGS,301,329103741,PRJNA809394,SAMN26309299,Pathogen.cl,138000706,MRSN BI TEAM,Walter Reed Army Medical Center,2019-10-26,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17815904,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,699112,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T13:16:00Z,1,699112,SRP401320,699112
SRR21826632,WGS,301,287668305,PRJNA809394,SAMN26305194,Pathogen.cl,120485283,MRSN BI TEAM,Walter Reed Army Medical Center,2019-10-25,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17815903,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,699104,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T13:16:00Z,1,699104,SRP401320,699104
SRR21826633,WGS,301,339050880,PRJNA809394,SAMN26304798,Pathogen.cl,141087084,MRSN BI TEAM,Walter Reed Army Medical Center,2019-10-25,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17815902,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,699090,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T13:16:00Z,1,699090,SRP401320,699090
SRR21826634,WGS,301,966202802,PRJNA809394,SAMN26308922,Pathogen.cl,400539334,MRSN BI TEAM,Walter Reed Army Medical Center,2019-10-02,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17815901,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,697568,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T13:18:00Z,1,697568,SRP401320,697568
SRR21826635,WGS,301,343262315,PRJNA809394,SAMN26308961,Pathogen.cl,142569542,MRSN BI TEAM,Walter Reed Army Medical Center,2019-10-25,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17815900,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,699082,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T13:16:00Z,1,699082,SRP401320,699082
SRR21826636,WGS,301,298215025,PRJNA809394,SAMN26304608,Pathogen.cl,125024473,MRSN BI TEAM,Walter Reed Army Medical Center,2019-10-25,public,"fastq,realign,run.zq,sra,wgmlst_sig","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX17815899,USA,North America,USA: District of Columbia,not collected,Homo sapiens,Illumina MiSeq,urine,38.97 N 77.03 W,699074,PAIRED,RANDOM,GENOMIC,Escherichia coli,ILLUMINA,2022-10-06T00:00:00Z,2022-10-06T13:16:00Z,1,699074,SRP401320,699074
